id_estacion,bicis_disponibles,bicis_rotas,espacios_disponibles,espacios_rotos,tiempo,hora
391,0,5,15,0,2019-07-24T22:45:00Z,22
391,0,5,15,0,2019-07-24T22:50:00Z,22
391,0,5,15,0,2019-07-24T22:55:00Z,22
391,0,5,15,0,2019-07-24T23:00:00Z,23
391,1,5,14,0,2019-07-24T23:05:00Z,23
391,1,5,14,0,2019-07-24T23:10:00Z,23
391,0,5,15,0,2019-07-24T23:15:00Z,23
391,0,5,15,0,2019-07-24T23:20:00Z,23
391,1,5,14,0,2019-07-24T23:25:00Z,23
391,1,5,14,0,2019-07-24T23:30:00Z,23
391,2,5,13,0,2019-07-24T23:35:00Z,23
391,0,5,15,0,2019-07-24T23:40:00Z,23
391,0,5,15,0,2019-07-24T23:45:00Z,23
391,0,5,15,0,2019-07-24T23:50:00Z,23
391,0,5,15,0,2019-07-24T23:55:00Z,23
282,3,3,14,0,2019-07-24T00:00:00Z,0
282,3,3,14,0,2019-07-24T00:05:00Z,0
282,3,3,14,0,2019-07-24T00:10:00Z,0
282,3,3,14,0,2019-07-24T00:15:00Z,0
282,3,3,14,0,2019-07-24T00:20:00Z,0
282,3,3,14,0,2019-07-24T00:30:00Z,0
282,3,3,14,0,2019-07-24T00:35:00Z,0
282,3,3,14,0,2019-07-24T00:40:00Z,0
282,3,3,14,0,2019-07-24T00:45:00Z,0
282,3,3,14,0,2019-07-24T00:50:00Z,0
282,3,3,14,0,2019-07-24T00:55:00Z,0
282,3,3,14,0,2019-07-24T01:00:00Z,1
282,3,3,14,0,2019-07-24T01:05:00Z,1
282,3,3,14,0,2019-07-24T01:10:00Z,1
282,3,3,14,0,2019-07-24T01:15:00Z,1
282,3,3,14,0,2019-07-24T01:20:00Z,1
282,3,3,14,0,2019-07-24T01:25:00Z,1
282,3,3,14,0,2019-07-24T01:30:00Z,1
282,3,3,14,0,2019-07-24T01:35:00Z,1
282,3,3,14,0,2019-07-24T01:40:00Z,1
282,3,3,14,0,2019-07-24T01:45:00Z,1
282,3,3,14,0,2019-07-24T01:50:00Z,1
282,3,3,14,0,2019-07-24T01:55:00Z,1
282,3,3,14,0,2019-07-24T02:00:00Z,2
282,3,3,14,0,2019-07-24T02:05:00Z,2
282,3,3,14,0,2019-07-24T02:10:00Z,2
282,3,3,14,0,2019-07-24T02:15:00Z,2
282,3,3,14,0,2019-07-24T02:20:00Z,2
282,3,3,14,0,2019-07-24T02:25:00Z,2
282,3,3,14,0,2019-07-24T02:30:00Z,2
282,3,3,14,0,2019-07-24T02:35:00Z,2
282,3,3,14,0,2019-07-24T02:40:00Z,2
282,3,3,14,0,2019-07-24T02:45:00Z,2
282,3,3,14,0,2019-07-24T02:50:00Z,2
282,3,3,14,0,2019-07-24T02:55:00Z,2
282,3,3,14,0,2019-07-24T03:00:00Z,3
282,3,3,14,0,2019-07-24T03:05:00Z,3
282,3,3,14,0,2019-07-24T03:10:00Z,3
282,3,3,14,0,2019-07-24T03:15:00Z,3
282,3,3,14,0,2019-07-24T03:20:00Z,3
282,3,3,14,0,2019-07-24T03:25:00Z,3
282,3,3,14,0,2019-07-24T03:30:00Z,3
282,3,3,14,0,2019-07-24T03:35:00Z,3
282,3,3,14,0,2019-07-24T03:40:00Z,3
282,3,3,14,0,2019-07-24T03:45:00Z,3
282,3,3,14,0,2019-07-24T03:50:00Z,3
282,3,3,14,0,2019-07-24T03:55:00Z,3
282,3,3,14,0,2019-07-24T04:00:00Z,4
282,3,3,14,0,2019-07-24T04:05:00Z,4
282,3,3,14,0,2019-07-24T04:10:00Z,4
282,3,3,14,0,2019-07-24T04:15:00Z,4
282,3,3,14,0,2019-07-24T04:20:00Z,4
282,3,3,14,0,2019-07-24T04:25:00Z,4
282,3,3,14,0,2019-07-24T04:30:00Z,4
282,3,3,14,0,2019-07-24T04:35:00Z,4
282,3,3,14,0,2019-07-24T04:40:00Z,4
282,3,3,14,0,2019-07-24T04:45:00Z,4
282,3,3,14,0,2019-07-24T04:50:00Z,4
282,3,3,14,0,2019-07-24T04:55:00Z,4
282,3,3,14,0,2019-07-24T05:00:00Z,5
282,3,3,14,0,2019-07-24T05:05:00Z,5
282,3,3,14,0,2019-07-24T05:10:00Z,5
282,3,3,14,0,2019-07-24T05:15:00Z,5
282,3,3,14,0,2019-07-24T05:20:00Z,5
282,3,3,14,0,2019-07-24T05:25:00Z,5
282,3,3,14,0,2019-07-24T05:30:00Z,5
282,3,3,14,0,2019-07-24T05:35:00Z,5
282,3,3,14,0,2019-07-24T05:40:00Z,5
282,3,3,14,0,2019-07-24T05:45:00Z,5
282,3,3,14,0,2019-07-24T05:50:00Z,5
282,3,3,14,0,2019-07-24T05:55:00Z,5
282,3,3,14,0,2019-07-24T06:00:00Z,6
282,3,3,14,0,2019-07-24T06:05:00Z,6
282,3,3,14,0,2019-07-24T06:10:00Z,6
282,3,3,14,0,2019-07-24T06:15:00Z,6
282,3,3,14,0,2019-07-24T06:20:00Z,6
282,3,3,14,0,2019-07-24T06:25:00Z,6
282,3,3,14,0,2019-07-24T06:30:00Z,6
282,3,3,14,0,2019-07-24T06:35:00Z,6
282,3,3,14,0,2019-07-24T06:40:00Z,6
282,3,3,14,0,2019-07-24T06:45:00Z,6
282,3,3,14,0,2019-07-24T06:50:00Z,6
282,3,3,14,0,2019-07-24T06:55:00Z,6
282,3,3,14,0,2019-07-24T07:00:00Z,7
282,3,3,14,0,2019-07-24T07:05:00Z,7
282,3,3,14,0,2019-07-24T07:10:00Z,7
282,3,3,14,0,2019-07-24T07:15:00Z,7
282,3,3,14,0,2019-07-24T07:20:00Z,7
282,3,3,14,0,2019-07-24T07:25:00Z,7
282,3,3,14,0,2019-07-24T07:30:00Z,7
282,3,3,14,0,2019-07-24T07:35:00Z,7
282,3,3,14,0,2019-07-24T07:40:00Z,7
282,3,3,14,0,2019-07-24T07:45:00Z,7
282,3,3,14,0,2019-07-24T07:50:00Z,7
282,3,3,14,0,2019-07-24T07:55:00Z,7
282,3,3,14,0,2019-07-24T08:00:00Z,8
282,3,3,14,0,2019-07-24T08:05:00Z,8
282,3,3,14,0,2019-07-24T08:10:00Z,8
282,3,3,14,0,2019-07-24T08:15:00Z,8
282,3,3,14,0,2019-07-24T08:20:00Z,8
282,3,3,14,0,2019-07-24T08:25:00Z,8
282,3,3,14,0,2019-07-24T08:30:00Z,8
282,3,3,14,0,2019-07-24T08:35:00Z,8
282,3,3,14,0,2019-07-24T08:40:00Z,8
282,3,3,14,0,2019-07-24T08:45:00Z,8
282,3,3,14,0,2019-07-24T08:50:00Z,8
282,3,3,14,0,2019-07-24T08:55:00Z,8
282,3,3,14,0,2019-07-24T09:00:00Z,9
282,3,3,14,0,2019-07-24T09:05:00Z,9
282,3,3,14,0,2019-07-24T09:10:00Z,9
282,3,3,14,0,2019-07-24T09:15:00Z,9
282,3,3,14,0,2019-07-24T09:20:00Z,9
282,3,3,14,0,2019-07-24T09:25:00Z,9
282,3,3,14,0,2019-07-24T09:30:00Z,9
282,3,3,14,0,2019-07-24T09:35:00Z,9
282,3,3,14,0,2019-07-24T09:40:00Z,9
282,3,3,14,0,2019-07-24T09:45:00Z,9
282,3,3,14,0,2019-07-24T09:50:00Z,9
282,3,3,14,0,2019-07-24T09:55:00Z,9
282,3,3,14,0,2019-07-24T10:00:00Z,10
282,3,3,14,0,2019-07-24T10:10:00Z,10
282,3,3,14,0,2019-07-24T10:15:00Z,10
282,3,3,14,0,2019-07-24T10:20:00Z,10
282,3,3,14,0,2019-07-24T10:25:00Z,10
282,3,3,14,0,2019-07-24T10:30:00Z,10
282,4,3,13,0,2019-07-24T10:35:00Z,10
282,3,3,14,0,2019-07-24T10:40:00Z,10
282,3,3,14,0,2019-07-24T10:45:00Z,10
282,4,3,13,0,2019-07-24T10:50:00Z,10
282,4,3,13,0,2019-07-24T10:55:00Z,10
282,3,3,14,0,2019-07-24T11:00:00Z,11
282,3,3,14,0,2019-07-24T11:05:00Z,11
282,2,3,15,0,2019-07-24T11:10:00Z,11
282,2,3,15,0,2019-07-24T11:15:00Z,11
282,2,3,15,0,2019-07-24T11:20:00Z,11
282,1,3,16,0,2019-07-24T11:25:00Z,11
282,0,3,17,0,2019-07-24T11:30:00Z,11
282,0,3,17,0,2019-07-24T11:35:00Z,11
282,0,3,17,0,2019-07-24T11:40:00Z,11
282,0,3,17,0,2019-07-24T11:45:00Z,11
282,0,3,17,0,2019-07-24T11:50:00Z,11
282,0,3,17,0,2019-07-24T11:55:00Z,11
282,0,3,17,0,2019-07-24T12:00:00Z,12
282,0,3,17,0,2019-07-24T12:05:00Z,12
282,0,3,17,0,2019-07-24T12:10:00Z,12
282,0,3,17,0,2019-07-24T12:15:00Z,12
282,0,3,17,0,2019-07-24T12:20:00Z,12
282,0,3,17,0,2019-07-24T12:25:00Z,12
282,0,3,17,0,2019-07-24T12:30:00Z,12
282,0,3,17,0,2019-07-24T12:35:00Z,12
282,0,3,17,0,2019-07-24T12:40:00Z,12
282,0,3,17,0,2019-07-24T12:45:00Z,12
282,0,3,17,0,2019-07-24T12:50:00Z,12
282,0,3,17,0,2019-07-24T12:55:00Z,12
282,0,3,17,0,2019-07-24T13:00:00Z,13
282,0,3,17,0,2019-07-24T13:05:00Z,13
282,0,3,17,0,2019-07-24T13:10:00Z,13
282,0,3,17,0,2019-07-24T13:15:00Z,13
282,1,3,16,0,2019-07-24T14:25:00Z,14
282,0,3,17,0,2019-07-24T14:30:00Z,14
282,0,3,17,0,2019-07-24T14:35:00Z,14
282,0,3,17,0,2019-07-24T14:40:00Z,14
282,0,3,17,0,2019-07-24T14:45:00Z,14
282,0,3,17,0,2019-07-24T14:50:00Z,14
282,2,3,15,0,2019-07-24T14:55:00Z,14
282,2,3,15,0,2019-07-24T15:00:00Z,15
282,3,3,14,0,2019-07-24T15:05:00Z,15
282,2,3,15,0,2019-07-24T15:10:00Z,15
282,3,3,14,0,2019-07-24T15:15:00Z,15
282,3,3,14,0,2019-07-24T15:20:00Z,15
282,4,3,13,0,2019-07-24T15:25:00Z,15
282,2,3,15,0,2019-07-24T15:30:00Z,15
282,1,3,16,0,2019-07-24T15:35:00Z,15
282,1,3,16,0,2019-07-24T15:40:00Z,15
282,1,4,15,0,2019-07-24T15:45:00Z,15
282,1,4,15,0,2019-07-24T15:50:00Z,15
282,1,4,15,0,2019-07-24T15:55:00Z,15
282,2,4,14,0,2019-07-24T16:00:00Z,16
282,1,4,15,0,2019-07-24T16:05:00Z,16
282,0,4,16,0,2019-07-24T16:10:00Z,16
282,1,4,15,0,2019-07-24T16:15:00Z,16
282,1,4,15,0,2019-07-24T16:20:00Z,16
282,1,4,15,0,2019-07-24T16:25:00Z,16
282,2,4,14,0,2019-07-24T16:30:00Z,16
282,2,4,14,0,2019-07-24T16:35:00Z,16
282,2,4,14,0,2019-07-24T16:40:00Z,16
282,0,4,16,0,2019-07-24T16:45:00Z,16
282,0,4,16,0,2019-07-24T16:50:00Z,16
282,0,4,16,0,2019-07-24T16:55:00Z,16
282,0,4,16,0,2019-07-24T17:00:00Z,17
282,0,4,16,0,2019-07-24T17:05:00Z,17
282,0,4,16,0,2019-07-24T17:10:00Z,17
282,0,4,16,0,2019-07-24T17:15:00Z,17
282,0,4,16,0,2019-07-24T17:20:00Z,17
282,0,4,16,0,2019-07-24T17:25:00Z,17
282,0,4,16,0,2019-07-24T17:30:00Z,17
282,0,4,16,0,2019-07-24T17:35:00Z,17
282,1,4,15,0,2019-07-24T17:40:00Z,17
282,3,4,13,0,2019-07-24T17:45:00Z,17
282,2,4,14,0,2019-07-24T17:50:00Z,17
282,1,4,15,0,2019-07-24T17:55:00Z,17
282,1,4,15,0,2019-07-24T18:00:00Z,18
282,0,4,16,0,2019-07-24T18:05:00Z,18
282,0,4,16,0,2019-07-24T18:10:00Z,18
282,0,4,16,0,2019-07-24T18:15:00Z,18
282,1,3,16,0,2019-07-24T18:20:00Z,18
282,0,3,17,0,2019-07-24T18:25:00Z,18
282,0,3,17,0,2019-07-24T18:30:00Z,18
282,0,3,17,0,2019-07-24T18:35:00Z,18
282,0,3,17,0,2019-07-24T18:40:00Z,18
282,0,3,17,0,2019-07-24T18:45:00Z,18
282,0,3,17,0,2019-07-24T18:50:00Z,18
282,0,3,17,0,2019-07-24T18:55:00Z,18
282,1,3,16,0,2019-07-24T19:00:00Z,19
282,0,3,17,0,2019-07-24T19:05:00Z,19
282,0,3,17,0,2019-07-24T19:10:00Z,19
282,0,3,17,0,2019-07-24T19:15:00Z,19
282,0,3,17,0,2019-07-24T19:20:00Z,19
282,0,3,17,0,2019-07-24T19:25:00Z,19
282,0,3,17,0,2019-07-24T19:30:00Z,19
282,0,3,17,0,2019-07-24T19:35:00Z,19
282,0,3,17,0,2019-07-24T19:40:00Z,19
282,0,3,17,0,2019-07-24T19:45:00Z,19
282,0,3,17,0,2019-07-24T19:50:00Z,19
282,1,3,16,0,2019-07-24T19:55:00Z,19
282,1,4,15,0,2019-07-24T20:00:00Z,20
282,0,4,16,0,2019-07-24T20:05:00Z,20
282,0,4,16,0,2019-07-24T20:10:00Z,20
282,0,4,16,0,2019-07-24T20:15:00Z,20
282,0,4,16,0,2019-07-24T20:20:00Z,20
282,0,4,16,0,2019-07-24T20:25:00Z,20
282,0,4,16,0,2019-07-24T20:30:00Z,20
282,0,4,16,0,2019-07-24T20:35:00Z,20
282,3,4,13,0,2019-07-24T20:40:00Z,20
282,4,4,12,0,2019-07-24T20:45:00Z,20
282,4,4,12,0,2019-07-24T20:50:00Z,20
282,4,4,12,0,2019-07-24T20:55:00Z,20
282,1,4,15,0,2019-07-24T21:00:00Z,21
282,0,4,16,0,2019-07-24T21:05:00Z,21
282,0,4,16,0,2019-07-24T21:10:00Z,21
282,1,4,15,0,2019-07-24T21:15:00Z,21
282,1,4,15,0,2019-07-24T21:20:00Z,21
282,2,4,14,0,2019-07-24T21:25:00Z,21
282,1,4,15,0,2019-07-24T21:30:00Z,21
282,1,4,15,0,2019-07-24T21:35:00Z,21
282,1,4,15,0,2019-07-24T21:40:00Z,21
282,0,4,16,0,2019-07-24T21:45:00Z,21
282,0,4,16,0,2019-07-24T21:50:00Z,21
282,0,4,16,0,2019-07-24T21:55:00Z,21
282,0,4,16,0,2019-07-24T22:00:00Z,22
282,1,4,15,0,2019-07-24T22:05:00Z,22
282,0,4,16,0,2019-07-24T22:10:00Z,22
282,0,4,16,0,2019-07-24T22:15:00Z,22
282,0,4,16,0,2019-07-24T22:20:00Z,22
282,1,4,15,0,2019-07-24T22:25:00Z,22
282,1,4,15,0,2019-07-24T22:30:00Z,22
282,0,4,16,0,2019-07-24T22:35:00Z,22
282,0,4,16,0,2019-07-24T22:40:00Z,22
282,0,4,16,0,2019-07-24T22:45:00Z,22
282,1,4,15,0,2019-07-24T22:50:00Z,22
282,1,4,15,0,2019-07-24T22:55:00Z,22
282,0,4,16,0,2019-07-24T23:00:00Z,23
282,0,4,16,0,2019-07-24T23:10:00Z,23
282,0,4,16,0,2019-07-24T23:15:00Z,23
282,0,5,15,0,2019-07-24T23:20:00Z,23
282,0,5,15,0,2019-07-24T23:25:00Z,23
282,0,5,15,0,2019-07-24T23:30:00Z,23
282,0,5,15,0,2019-07-24T23:35:00Z,23
282,0,5,15,0,2019-07-24T23:40:00Z,23
282,0,5,15,0,2019-07-24T23:45:00Z,23
282,0,5,15,0,2019-07-24T23:50:00Z,23
282,0,5,15,0,2019-07-24T23:55:00Z,23
400,2,0,14,0,2019-07-24T00:00:00Z,0
400,2,0,14,0,2019-07-24T00:05:00Z,0
400,2,0,14,0,2019-07-24T00:10:00Z,0
400,3,0,13,0,2019-07-24T00:20:00Z,0
400,3,0,13,0,2019-07-24T00:30:00Z,0
400,3,0,13,0,2019-07-24T00:35:00Z,0
400,3,0,13,0,2019-07-24T00:40:00Z,0
400,3,0,13,0,2019-07-24T00:45:00Z,0
400,3,0,13,0,2019-07-24T00:50:00Z,0
400,4,0,12,0,2019-07-24T00:55:00Z,0
400,4,0,12,0,2019-07-24T01:00:00Z,1
400,7,0,9,0,2019-07-24T01:05:00Z,1
400,7,0,9,0,2019-07-24T01:10:00Z,1
400,8,0,8,0,2019-07-24T01:15:00Z,1
400,8,0,8,0,2019-07-24T01:20:00Z,1
400,8,0,8,0,2019-07-24T01:25:00Z,1
400,8,0,8,0,2019-07-24T01:30:00Z,1
400,8,0,8,0,2019-07-24T01:35:00Z,1
400,7,0,9,0,2019-07-24T01:40:00Z,1
400,7,0,9,0,2019-07-24T01:45:00Z,1
400,7,0,9,0,2019-07-24T01:50:00Z,1
400,7,0,9,0,2019-07-24T01:55:00Z,1
400,7,0,9,0,2019-07-24T02:00:00Z,2
400,6,0,10,0,2019-07-24T02:05:00Z,2
400,6,0,10,0,2019-07-24T02:10:00Z,2
400,4,0,12,0,2019-07-24T02:15:00Z,2
400,3,0,13,0,2019-07-24T02:20:00Z,2
400,3,0,13,0,2019-07-24T02:25:00Z,2
400,3,0,13,0,2019-07-24T02:30:00Z,2
400,3,0,13,0,2019-07-24T02:35:00Z,2
400,4,0,12,0,2019-07-24T02:40:00Z,2
400,4,0,12,0,2019-07-24T02:45:00Z,2
400,4,0,12,0,2019-07-24T02:50:00Z,2
400,4,0,12,0,2019-07-24T02:55:00Z,2
400,4,0,12,0,2019-07-24T03:00:00Z,3
400,2,0,14,0,2019-07-24T03:05:00Z,3
400,1,0,15,0,2019-07-24T03:10:00Z,3
400,1,0,15,0,2019-07-24T03:15:00Z,3
400,2,0,14,0,2019-07-24T03:20:00Z,3
400,2,0,14,0,2019-07-24T03:25:00Z,3
400,2,0,14,0,2019-07-24T03:30:00Z,3
400,2,0,14,0,2019-07-24T03:35:00Z,3
400,2,0,14,0,2019-07-24T03:40:00Z,3
400,2,0,14,0,2019-07-24T03:45:00Z,3
400,2,0,14,0,2019-07-24T03:50:00Z,3
400,2,0,14,0,2019-07-24T03:55:00Z,3
400,2,0,14,0,2019-07-24T04:00:00Z,4
400,2,0,14,0,2019-07-24T04:05:00Z,4
400,2,0,14,0,2019-07-24T04:10:00Z,4
400,2,0,14,0,2019-07-24T04:15:00Z,4
400,1,0,15,0,2019-07-24T04:20:00Z,4
400,1,0,15,0,2019-07-24T04:25:00Z,4
400,1,0,15,0,2019-07-24T04:30:00Z,4
400,1,0,15,0,2019-07-24T04:35:00Z,4
400,1,0,15,0,2019-07-24T04:40:00Z,4
400,1,0,15,0,2019-07-24T04:45:00Z,4
400,1,0,15,0,2019-07-24T04:50:00Z,4
400,1,0,15,0,2019-07-24T04:55:00Z,4
400,1,0,15,0,2019-07-24T05:00:00Z,5
400,0,0,16,0,2019-07-24T05:05:00Z,5
400,0,0,16,0,2019-07-24T05:10:00Z,5
400,0,0,16,0,2019-07-24T05:15:00Z,5
400,0,0,16,0,2019-07-24T05:20:00Z,5
400,0,0,16,0,2019-07-24T05:25:00Z,5
400,0,0,16,0,2019-07-24T05:30:00Z,5
400,0,0,16,0,2019-07-24T05:35:00Z,5
400,0,0,16,0,2019-07-24T05:40:00Z,5
400,0,0,16,0,2019-07-24T05:45:00Z,5
400,0,0,16,0,2019-07-24T05:50:00Z,5
400,0,0,16,0,2019-07-24T05:55:00Z,5
400,0,0,16,0,2019-07-24T06:00:00Z,6
400,0,0,16,0,2019-07-24T06:05:00Z,6
400,0,0,16,0,2019-07-24T06:10:00Z,6
400,0,0,16,0,2019-07-24T06:15:00Z,6
400,0,0,16,0,2019-07-24T06:20:00Z,6
400,0,0,16,0,2019-07-24T06:25:00Z,6
400,0,0,16,0,2019-07-24T06:30:00Z,6
400,0,0,16,0,2019-07-24T06:35:00Z,6
400,0,0,16,0,2019-07-24T06:40:00Z,6
400,0,0,16,0,2019-07-24T06:45:00Z,6
400,0,0,16,0,2019-07-24T06:50:00Z,6
400,0,0,16,0,2019-07-24T06:55:00Z,6
400,0,0,16,0,2019-07-24T07:00:00Z,7
400,0,0,16,0,2019-07-24T07:05:00Z,7
400,0,0,16,0,2019-07-24T07:10:00Z,7
400,0,0,16,0,2019-07-24T07:15:00Z,7
400,0,0,16,0,2019-07-24T07:20:00Z,7
400,0,0,16,0,2019-07-24T07:25:00Z,7
400,0,0,16,0,2019-07-24T07:30:00Z,7
400,0,0,16,0,2019-07-24T07:35:00Z,7
400,0,0,16,0,2019-07-24T07:40:00Z,7
400,0,0,16,0,2019-07-24T07:45:00Z,7
400,0,0,16,0,2019-07-24T07:50:00Z,7
400,0,0,16,0,2019-07-24T07:55:00Z,7
400,0,0,16,0,2019-07-24T08:00:00Z,8
400,0,0,16,0,2019-07-24T08:05:00Z,8
400,0,0,16,0,2019-07-24T08:10:00Z,8
400,0,0,16,0,2019-07-24T08:15:00Z,8
400,0,0,16,0,2019-07-24T08:20:00Z,8
400,0,0,16,0,2019-07-24T08:25:00Z,8
400,0,0,16,0,2019-07-24T08:30:00Z,8
400,0,0,16,0,2019-07-24T08:35:00Z,8
400,0,0,16,0,2019-07-24T08:40:00Z,8
400,0,0,16,0,2019-07-24T08:45:00Z,8
400,0,0,16,0,2019-07-24T08:50:00Z,8
400,0,0,16,0,2019-07-24T08:55:00Z,8
400,0,0,16,0,2019-07-24T09:00:00Z,9
400,0,0,16,0,2019-07-24T09:05:00Z,9
400,0,0,16,0,2019-07-24T09:10:00Z,9
400,0,0,16,0,2019-07-24T09:15:00Z,9
400,0,0,16,0,2019-07-24T09:20:00Z,9
400,0,0,16,0,2019-07-24T09:25:00Z,9
400,0,0,16,0,2019-07-24T09:30:00Z,9
400,0,0,16,0,2019-07-24T09:35:00Z,9
400,0,0,16,0,2019-07-24T09:40:00Z,9
400,0,0,16,0,2019-07-24T09:45:00Z,9
400,0,0,16,0,2019-07-24T09:50:00Z,9
400,0,0,16,0,2019-07-24T09:55:00Z,9
400,0,0,16,0,2019-07-24T10:00:00Z,10
400,0,0,16,0,2019-07-24T10:10:00Z,10
400,0,0,16,0,2019-07-24T10:15:00Z,10
400,0,0,16,0,2019-07-24T10:20:00Z,10
400,0,0,16,0,2019-07-24T10:25:00Z,10
400,0,0,16,0,2019-07-24T10:30:00Z,10
400,0,0,16,0,2019-07-24T10:35:00Z,10
400,0,0,16,0,2019-07-24T10:40:00Z,10
400,1,0,15,0,2019-07-24T10:45:00Z,10
400,1,0,15,0,2019-07-24T10:50:00Z,10
400,1,0,15,0,2019-07-24T10:55:00Z,10
400,2,0,14,0,2019-07-24T11:00:00Z,11
400,3,0,13,0,2019-07-24T11:05:00Z,11
400,3,0,13,0,2019-07-24T11:10:00Z,11
400,3,0,13,0,2019-07-24T11:15:00Z,11
400,3,0,13,0,2019-07-24T11:20:00Z,11
400,3,0,13,0,2019-07-24T11:25:00Z,11
400,3,0,13,0,2019-07-24T11:30:00Z,11
400,3,0,13,0,2019-07-24T11:35:00Z,11
400,3,0,13,0,2019-07-24T11:40:00Z,11
400,2,0,14,0,2019-07-24T11:45:00Z,11
400,2,0,14,0,2019-07-24T11:50:00Z,11
400,1,0,15,0,2019-07-24T11:55:00Z,11
400,0,0,16,0,2019-07-24T12:00:00Z,12
400,0,0,16,0,2019-07-24T12:05:00Z,12
400,0,0,16,0,2019-07-24T12:10:00Z,12
400,0,0,16,0,2019-07-24T12:15:00Z,12
400,0,0,16,0,2019-07-24T12:20:00Z,12
400,1,0,15,0,2019-07-24T12:25:00Z,12
400,2,0,14,0,2019-07-24T12:30:00Z,12
400,2,0,14,0,2019-07-24T12:35:00Z,12
400,2,0,14,0,2019-07-24T12:40:00Z,12
400,2,0,14,0,2019-07-24T12:45:00Z,12
400,2,0,14,0,2019-07-24T12:50:00Z,12
400,2,0,14,0,2019-07-24T12:55:00Z,12
400,3,0,13,0,2019-07-24T13:00:00Z,13
400,4,0,12,0,2019-07-24T13:05:00Z,13
400,4,0,12,0,2019-07-24T13:10:00Z,13
400,4,0,12,0,2019-07-24T13:15:00Z,13
400,5,0,11,0,2019-07-24T14:25:00Z,14
400,5,0,11,0,2019-07-24T14:30:00Z,14
400,6,0,10,0,2019-07-24T14:35:00Z,14
400,6,0,10,0,2019-07-24T14:40:00Z,14
400,5,0,11,0,2019-07-24T14:45:00Z,14
400,5,0,11,0,2019-07-24T14:50:00Z,14
400,4,0,12,0,2019-07-24T14:55:00Z,14
400,3,0,13,0,2019-07-24T15:00:00Z,15
400,3,0,13,0,2019-07-24T15:05:00Z,15
400,0,0,16,0,2019-07-24T15:10:00Z,15
400,0,0,16,0,2019-07-24T15:15:00Z,15
400,0,0,16,0,2019-07-24T15:20:00Z,15
400,1,0,15,0,2019-07-24T15:25:00Z,15
400,2,0,14,0,2019-07-24T15:30:00Z,15
400,2,0,14,0,2019-07-24T15:35:00Z,15
400,2,0,14,0,2019-07-24T15:40:00Z,15
400,2,0,14,0,2019-07-24T15:45:00Z,15
400,2,0,14,0,2019-07-24T15:50:00Z,15
400,2,0,14,0,2019-07-24T15:55:00Z,15
400,2,0,14,0,2019-07-24T16:00:00Z,16
400,2,0,14,0,2019-07-24T16:05:00Z,16
400,2,0,14,0,2019-07-24T16:10:00Z,16
400,0,0,16,0,2019-07-24T16:15:00Z,16
400,0,0,16,0,2019-07-24T16:20:00Z,16
400,0,0,16,0,2019-07-24T16:25:00Z,16
400,0,0,16,0,2019-07-24T16:30:00Z,16
400,0,0,16,0,2019-07-24T16:35:00Z,16
400,0,0,16,0,2019-07-24T16:40:00Z,16
400,0,0,16,0,2019-07-24T16:45:00Z,16
400,0,0,16,0,2019-07-24T16:50:00Z,16
400,0,0,16,0,2019-07-24T16:55:00Z,16
400,0,0,16,0,2019-07-24T17:00:00Z,17
400,0,0,16,0,2019-07-24T17:05:00Z,17
400,0,0,16,0,2019-07-24T17:10:00Z,17
400,0,0,16,0,2019-07-24T17:15:00Z,17
400,0,0,16,0,2019-07-24T17:20:00Z,17
400,1,0,15,0,2019-07-24T17:25:00Z,17
400,2,0,14,0,2019-07-24T17:30:00Z,17
400,2,0,14,0,2019-07-24T17:35:00Z,17
400,1,0,15,0,2019-07-24T17:40:00Z,17
400,1,0,15,0,2019-07-24T17:45:00Z,17
400,0,0,16,0,2019-07-24T17:50:00Z,17
400,0,0,16,0,2019-07-24T17:55:00Z,17
400,1,0,15,0,2019-07-24T18:00:00Z,18
400,1,0,15,0,2019-07-24T18:05:00Z,18
400,1,0,15,0,2019-07-24T18:10:00Z,18
400,1,0,15,0,2019-07-24T18:15:00Z,18
400,0,0,16,0,2019-07-24T18:20:00Z,18
400,0,0,16,0,2019-07-24T18:25:00Z,18
400,0,0,16,0,2019-07-24T18:30:00Z,18
400,0,0,16,0,2019-07-24T18:35:00Z,18
400,0,0,16,0,2019-07-24T18:40:00Z,18
400,0,0,16,0,2019-07-24T18:45:00Z,18
400,0,0,16,0,2019-07-24T18:50:00Z,18
400,0,0,16,0,2019-07-24T18:55:00Z,18
400,0,0,16,0,2019-07-24T19:00:00Z,19
400,1,0,15,0,2019-07-24T19:05:00Z,19
400,0,0,16,0,2019-07-24T19:10:00Z,19
400,1,0,15,0,2019-07-24T19:15:00Z,19
400,1,0,15,0,2019-07-24T19:20:00Z,19
400,2,0,14,0,2019-07-24T19:25:00Z,19
400,2,0,14,0,2019-07-24T19:30:00Z,19
400,1,0,15,0,2019-07-24T19:35:00Z,19
400,0,0,16,0,2019-07-24T19:40:00Z,19
400,0,0,16,0,2019-07-24T19:45:00Z,19
400,1,0,15,0,2019-07-24T19:50:00Z,19
400,1,0,15,0,2019-07-24T19:55:00Z,19
400,0,0,16,0,2019-07-24T20:00:00Z,20
400,0,0,16,0,2019-07-24T20:05:00Z,20
400,0,0,16,0,2019-07-24T20:10:00Z,20
400,0,0,16,0,2019-07-24T20:15:00Z,20
400,0,0,16,0,2019-07-24T20:20:00Z,20
